,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
246,2016-07-31,175202.80881488943,174481.73837119807,176150.84423323057,175202.80881488943,175202.80881488943,112.06790414772132,112.06790414772132,112.06790414772132,112.06790414772132,112.06790414772132,112.06790414772132,0.0,0.0,0.0,175314.87671903716
247,2016-08-31,176115.74294368122,175355.86646833294,176972.2809370603,176115.74294368125,176115.74294368125,27.012558936541524,27.012558936541524,27.012558936541524,27.012558936541524,27.012558936541524,27.012558936541524,0.0,0.0,0.0,176142.75550261777
248,2016-09-30,176999.22758444742,176187.01742137678,177809.00753981294,176999.22758444742,176999.22758444742,-11.63455087684177,-11.63455087684177,-11.63455087684177,-11.63455087684177,-11.63455087684177,-11.63455087684177,0.0,0.0,0.0,176987.5930335706
249,2016-10-31,177912.16171323927,177118.03711395044,178694.79406755333,177912.16171323927,177912.16171323927,-17.316435232704293,-17.316435232704293,-17.316435232704293,-17.316435232704293,-17.316435232704293,-17.316435232704293,0.0,0.0,0.0,177894.84527800657
250,2016-11-30,178795.64635400553,178072.68004258152,179770.56564991194,178795.64635400553,178795.64635400553,90.73859385706541,90.73859385706541,90.73859385706541,90.73859385706541,90.73859385706541,90.73859385706541,0.0,0.0,0.0,178886.3849478626
251,2016-12-31,179708.58048279732,179177.52353834076,180729.65686445334,179708.58048279732,179708.58048279732,223.44013348965083,223.44013348965083,223.44013348965083,223.44013348965083,223.44013348965083,223.44013348965083,0.0,0.0,0.0,179932.02061628696
252,2017-01-31,180621.5146115891,180116.07196384305,181694.5925949109,180621.5146115891,180621.5146115891,291.97477179571155,291.97477179571155,291.97477179571155,291.97477179571155,291.97477179571155,291.97477179571155,0.0,0.0,0.0,180913.48938338482
253,2017-02-28,181446.1002763043,180649.04260570402,182237.06620745876,181446.1002763043,181446.1002763043,17.928823054660516,17.928823054660516,17.928823054660516,17.928823054660516,17.928823054660516,17.928823054660516,0.0,0.0,0.0,181464.02909935894
254,2017-03-31,182359.03440509606,181517.64419380145,183126.92368931472,182359.03440509606,182359.03440509606,11.005998246891174,11.005998246891174,11.005998246891174,11.005998246891174,11.005998246891174,11.005998246891174,0.0,0.0,0.0,182370.04040334295
255,2017-04-30,183242.51904586234,182654.9789557456,184260.81379516498,183242.51904586234,183242.51904586234,216.75938285442814,216.75938285442814,216.75938285442814,216.75938285442814,216.75938285442814,216.75938285442814,0.0,0.0,0.0,183459.27842871676
256,2017-05-31,184155.4531746541,183536.57754388824,185131.16749607443,184155.4531746541,184155.4531746541,176.07327075327163,176.07327075327163,176.07327075327163,176.07327075327163,176.07327075327163,176.07327075327163,0.0,0.0,0.0,184331.52644540736
257,2017-06-30,185038.9378154204,184404.12525781017,185946.47975310357,185038.9378154204,185038.9378154204,147.08630805274663,147.08630805274663,147.08630805274663,147.08630805274663,147.08630805274663,147.08630805274663,0.0,0.0,0.0,185186.02412347312
258,2017-07-31,185951.87194421215,185317.97434689756,186818.5857140432,185951.87194421215,185951.87194421215,106.14657848075971,106.14657848075971,106.14657848075971,106.14657848075971,106.14657848075971,106.14657848075971,0.0,0.0,0.0,186058.0185226929
259,2017-08-31,186864.80607300394,186070.52191722454,187754.5568383477,186864.80607300394,186864.80607300394,50.63952614893496,50.63952614893496,50.63952614893496,50.63952614893496,50.63952614893496,50.63952614893496,0.0,0.0,0.0,186915.44559915288
260,2017-09-30,187748.29071377023,186995.00269223127,188598.23761954563,187748.29071377023,187748.29071377023,39.61599788999288,39.61599788999288,39.61599788999288,39.61599788999288,39.61599788999288,39.61599788999288,0.0,0.0,0.0,187787.9067116602
261,2017-10-31,188661.224842562,187929.3433638978,189508.16826933122,188661.224842562,188661.224842562,35.28242243050789,35.28242243050789,35.28242243050789,35.28242243050789,35.28242243050789,35.28242243050789,0.0,0.0,0.0,188696.5072649925
262,2017-11-30,189544.70948332828,188780.00184837112,190437.33293723362,189544.70948332828,189544.70948332828,78.53839845838219,78.53839845838219,78.53839845838219,78.53839845838219,78.53839845838219,78.53839845838219,0.0,0.0,0.0,189623.24788178666
263,2017-12-31,190457.64361212004,189816.85315823188,191393.05963173014,190457.64361212004,190457.64361212004,130.10584819021463,130.10584819021463,130.10584819021463,130.10584819021463,130.10584819021463,130.10584819021463,0.0,0.0,0.0,190587.74946031027
264,2018-01-31,191370.5777409119,190745.18443777037,192365.59899043577,191370.5777409119,191370.5777409119,151.69121402920888,151.69121402920888,151.69121402920888,151.69121402920888,151.69121402920888,151.69121402920888,0.0,0.0,0.0,191522.2689549411
265,2018-02-28,192195.163405627,191634.96975605233,193247.57565358077,192195.163405627,192195.163405627,190.60445327691758,190.60445327691758,190.60445327691758,190.60445327691758,190.60445327691758,190.60445327691758,0.0,0.0,0.0,192385.76785890394
266,2018-03-31,193108.09753441886,192435.84625416857,194001.21741485994,193108.09753441886,193108.09753441886,123.02889745047158,123.02889745047158,123.02889745047158,123.02889745047158,123.02889745047158,123.02889745047158,0.0,0.0,0.0,193231.12643186934
267,2018-04-30,193991.58217518512,193366.84718751104,194911.16653919307,193991.58217518512,193991.58217518512,130.4151257464203,130.4151257464203,130.4151257464203,130.4151257464203,130.4151257464203,130.4151257464203,0.0,0.0,0.0,194121.99730093154
268,2018-05-31,194904.5163039769,194205.26839454877,195849.0834799069,194904.5163039769,194904.5163039769,106.67967215199359,106.67967215199359,106.67967215199359,106.67967215199359,106.67967215199359,106.67967215199359,0.0,0.0,0.0,195011.19597612892
269,2018-06-30,195788.00094474317,195067.47058152175,196725.7901633748,195788.00094474317,195788.00094474317,127.19698464299472,127.19698464299472,127.19698464299472,127.19698464299472,127.19698464299472,127.19698464299472,0.0,0.0,0.0,195915.19792938617
270,2018-07-31,196700.93507353496,195981.23392824334,197629.7132094489,196700.93507353496,196700.93507353496,101.84414529603035,101.84414529603035,101.84414529603035,101.84414529603035,101.84414529603035,101.84414529603035,0.0,0.0,0.0,196802.77921883098
271,2018-08-31,197613.86920232675,196932.28575888794,198466.76279088855,197613.86920232675,197613.86920232675,75.69588451370085,75.69588451370085,75.69588451370085,75.69588451370085,75.69588451370085,75.69588451370085,0.0,0.0,0.0,197689.56508684045
272,2018-09-30,198497.35384309295,197835.02682904908,199413.91690931804,198497.35384309295,198497.35384309295,90.9860725693248,90.9860725693248,90.9860725693248,90.9860725693248,90.9860725693248,90.9860725693248,0.0,0.0,0.0,198588.33991566228
273,2018-10-31,199410.2879718848,198663.95193272943,200282.0271926453,199410.2879718848,199410.2879718848,86.18705257626843,86.18705257626843,86.18705257626843,86.18705257626843,86.18705257626843,86.18705257626843,0.0,0.0,0.0,199496.47502446108
274,2018-11-30,200293.772612651,199592.0273564233,201137.7290385884,200293.772612651,200293.772612651,63.50329610831358,63.50329610831358,63.50329610831358,63.50329610831358,63.50329610831358,63.50329610831358,0.0,0.0,0.0,200357.2759087593
275,2018-12-31,201206.70674144285,200433.50225599096,202064.02068495125,201206.70674144285,201206.70674144285,35.459439578562126,35.459439578562126,35.459439578562126,35.459439578562126,35.459439578562126,35.459439578562126,0.0,0.0,0.0,201242.1661810214
276,2019-01-31,202119.64087023464,201350.35345975697,202942.30958096695,202119.64087023464,202119.64087023464,15.029018615284848,15.029018615284848,15.029018615284848,15.029018615284848,15.029018615284848,15.029018615284848,0.0,0.0,0.0,202134.66988884992
277,2019-02-28,202944.22653494982,202422.71501499965,204031.6140801718,202944.22653494985,202944.22653494985,365.9882418834091,365.9882418834091,365.9882418834091,365.9882418834091,365.9882418834091,365.9882418834091,0.0,0.0,0.0,203310.21477683322
278,2019-03-31,203857.16066374158,203291.22749841798,204857.49274463745,203857.16066374158,203857.16066374158,231.6354536563027,231.6354536563027,231.6354536563027,231.6354536563027,231.6354536563027,231.6354536563027,0.0,0.0,0.0,204088.7961173979
279,2019-04-30,204740.64530450787,203931.0628445785,205579.93940874637,204740.64530450787,204740.64530450787,40.68847759562277,40.68847759562277,40.68847759562277,40.68847759562277,40.68847759562277,40.68847759562277,0.0,0.0,0.0,204781.3337821035
280,2019-05-31,205653.57943329963,204861.44784130255,206492.31359187156,205653.57943329963,205653.57943329963,37.36389725696915,37.36389725696915,37.36389725696915,37.36389725696915,37.36389725696915,37.36389725696915,0.0,0.0,0.0,205690.9433305566
281,2019-06-30,206537.06407406591,205824.49961214504,207492.2071463207,206537.06407406591,206537.06407406591,108.7919302155156,108.7919302155156,108.7919302155156,108.7919302155156,108.7919302155156,108.7919302155156,0.0,0.0,0.0,206645.85600428144
282,2019-07-31,207449.9982028577,206736.3573266426,208375.58386811038,207449.9982028577,207449.9982028577,99.16613641490869,99.16613641490869,99.16613641490869,99.16613641490869,99.16613641490869,99.16613641490869,0.0,0.0,0.0,207549.16433927263
283,2019-08-31,208362.93233164947,207645.0910033142,209221.1206825481,208362.93233164947,208362.93233164947,102.13498652954848,102.13498652954848,102.13498652954848,102.13498652954848,102.13498652954848,102.13498652954848,0.0,0.0,0.0,208465.067318179
284,2019-09-30,209246.41697241575,208552.75158113329,210189.97573357058,209246.41697241575,209246.41697241575,142.3860500645445,142.3860500645445,142.3860500645445,142.3860500645445,142.3860500645445,142.3860500645445,0.0,0.0,0.0,209388.8030224803
285,2019-10-31,210159.35110120752,209510.929971516,211195.16395617402,210159.35110120755,210159.35110120755,135.32245824478315,135.32245824478315,135.32245824478315,135.32245824478315,135.32245824478315,135.32245824478315,0.0,0.0,0.0,210294.6735594523
286,2019-11-30,211042.8357419738,210267.22378485536,211865.04145407904,211042.8357419738,211042.8357419738,45.674134030507766,45.674134030507766,45.674134030507766,45.674134030507766,45.674134030507766,45.674134030507766,0.0,0.0,0.0,211088.5098760043
287,2019-12-31,211955.76987076557,211167.1213383552,212656.40052340372,211955.76987076557,211955.76987076557,-60.34027951758129,-60.34027951758129,-60.34027951758129,-60.34027951758129,-60.34027951758129,-60.34027951758129,0.0,0.0,0.0,211895.429591248
288,2020-01-31,212868.70399955736,211929.2810889032,213472.1453050635,212868.70399955736,212868.70399955736,-117.85084961284352,-117.85084961284352,-117.85084961284352,-117.85084961284352,-117.85084961284352,-117.85084961284352,0.0,0.0,0.0,212750.8531499445
289,2020-02-29,213722.7391522981,212830.54340554762,214350.28432732885,213722.7391522981,213722.7391522981,-151.81892454191063,-151.81892454191063,-151.81892454191063,-151.81892454191063,-151.81892454191063,-151.81892454191063,0.0,0.0,0.0,213570.9202277562
290,2020-03-31,214635.6732810899,213755.15975181,215353.83875153054,214635.6732810899,214635.6732810899,-104.26661776300047,-104.26661776300047,-104.26661776300047,-104.26661776300047,-104.26661776300047,-104.26661776300047,0.0,0.0,0.0,214531.4066633269
291,2020-04-01,214665.1227691154,213380.00652906403,214877.9188715776,214665.1227691154,214665.1227691154,-594.3348810862435,-594.3348810862435,-594.3348810862435,-594.3348810862435,-594.3348810862435,-594.3348810862435,0.0,0.0,0.0,214070.78788802915
292,2020-04-02,214694.57225714103,212681.1279627859,214312.92692920504,214694.57225714103,214694.57225714103,-1121.7627745402813,-1121.7627745402813,-1121.7627745402813,-1121.7627745402813,-1121.7627745402813,-1121.7627745402813,0.0,0.0,0.0,213572.80948260074
293,2020-04-03,214724.02174516654,212249.85624815855,213831.65463262657,214724.02174516654,214724.02174516654,-1673.7672486485571,-1673.7672486485571,-1673.7672486485571,-1673.7672486485571,-1673.7672486485571,-1673.7672486485571,0.0,0.0,0.0,213050.25449651797
294,2020-04-04,214753.47123319207,211649.19971952937,213301.21153865033,214753.47123319207,214753.47123319207,-2236.9087452307363,-2236.9087452307363,-2236.9087452307363,-2236.9087452307363,-2236.9087452307363,-2236.9087452307363,0.0,0.0,0.0,212516.56248796135
295,2020-04-05,214782.92072121758,211161.07161995317,212837.4491206348,214782.92072121758,214782.92072121758,-2797.455031724317,-2797.455031724317,-2797.455031724317,-2797.455031724317,-2797.455031724317,-2797.455031724317,0.0,0.0,0.0,211985.46568949326
296,2020-04-06,214812.37020924315,210667.1923621295,212284.23351793055,214812.37020924315,214812.37020924315,-3341.74949163258,-3341.74949163258,-3341.74949163258,-3341.74949163258,-3341.74949163258,-3341.74949163258,0.0,0.0,0.0,211470.62071761058
297,2020-04-07,214841.81969726871,210140.30941439385,211757.00680645366,214841.81969726871,214841.81969726871,-3856.573836207739,-3856.573836207739,-3856.573836207739,-3856.573836207739,-3856.573836207739,-3856.573836207739,0.0,0.0,0.0,210985.24586106098
298,2020-04-08,214871.26918529422,209779.18765212386,211347.48779711736,214871.26918529422,214871.26918529422,-4329.495445440383,-4329.495445440383,-4329.495445440383,-4329.495445440383,-4329.495445440383,-4329.495445440383,0.0,0.0,0.0,210541.77373985384
299,2020-04-09,214900.71867331976,209369.93268817765,210971.11019073494,214900.71867331976,214900.71867331976,-4749.190057577584,-4749.190057577584,-4749.190057577584,-4749.190057577584,-4749.190057577584,-4749.190057577584,0.0,0.0,0.0,210151.52861574217
300,2020-04-10,214930.16816134533,209032.8811472729,210641.9731617911,214930.16816134533,214930.16816134533,-5105.73128933262,-5105.73128933262,-5105.73128933262,-5105.73128933262,-5105.73128933262,-5105.73128933262,0.0,0.0,0.0,209824.4368720127
301,2020-04-11,214959.6176493709,208752.7070372174,210412.95106594378,214959.6176493709,214959.6176493709,-5390.8394606996235,-5390.8394606996235,-5390.8394606996235,-5390.8394606996235,-5390.8394606996235,-5390.8394606996235,0.0,0.0,0.0,209568.77818867128
302,2020-04-12,214989.0671373964,208578.98983340058,210182.91650765153,214989.0671373964,214989.0671373964,-5598.083389224362,-5598.083389224362,-5598.083389224362,-5598.083389224362,-5598.083389224362,-5598.083389224362,0.0,0.0,0.0,209390.98374817203
303,2020-04-13,215018.5166254219,208464.65911395338,210104.59475103943,215018.51662542194,215018.51662542194,-5723.030174044075,-5723.030174044075,-5723.030174044075,-5723.030174044075,-5723.030174044075,-5723.030174044075,0.0,0.0,0.0,209295.48645137783
304,2020-04-14,215047.96611344747,208458.026658223,210082.59366036122,215047.96611344744,215047.96611344744,-5763.339470793132,-5763.339470793132,-5763.339470793132,-5763.339470793132,-5763.339470793132,-5763.339470793132,0.0,0.0,0.0,209284.62664265433
305,2020-04-15,215077.415601473,208511.53900738218,210120.8105036019,215077.415601473,215077.415601473,-5718.800322220535,-5718.800322220535,-5718.800322220535,-5718.800322220535,-5718.800322220535,-5718.800322220535,0.0,0.0,0.0,209358.61527925247
306,2020-04-16,215106.86508949858,208726.64789544835,210326.58615757717,215106.86508949858,215106.86508949858,-5591.310211651602,-5591.310211651602,-5591.310211651602,-5591.310211651602,-5591.310211651602,-5591.310211651602,0.0,0.0,0.0,209515.55487784697
307,2020-04-17,215136.31457752408,208910.03425771356,210481.12349046848,215136.31457752408,215136.31457752408,-5384.797602261223,-5384.797602261223,-5384.797602261223,-5384.797602261223,-5384.797602261223,-5384.797602261223,0.0,0.0,0.0,209751.51697526287
308,2020-04-18,215165.76406554965,209233.73226733122,210883.6154279778,215165.76406554965,215165.76406554965,-5105.090769750037,-5105.090769750037,-5105.090769750037,-5105.090769750037,-5105.090769750037,-5105.090769750037,0.0,0.0,0.0,210060.6732957996
309,2020-04-19,215195.2135535752,209643.5403981087,211204.47546618717,215195.2135535752,215195.2135535752,-4759.737186892636,-4759.737186892636,-4759.737186892636,-4759.737186892636,-4759.737186892636,-4759.737186892636,0.0,0.0,0.0,210435.47636668256
310,2020-04-20,215224.6630416007,210122.5756824846,211692.83115499077,215224.6630416007,215224.6630416007,-4357.779035531321,-4357.779035531321,-4357.779035531321,-4357.779035531321,-4357.779035531321,-4357.779035531321,0.0,0.0,0.0,210866.88400606936
311,2020-04-21,215254.11252962632,210598.51543937114,212085.47401043205,215254.11252962632,215254.11252962632,-3909.4915695281175,-3909.4915695281175,-3909.4915695281175,-3909.4915695281175,-3909.4915695281175,-3909.4915695281175,0.0,0.0,0.0,211344.6209600982
312,2020-04-22,215283.56201765183,211074.08685878298,212646.0422503938,215283.56201765183,215283.56201765183,-3426.092000088586,-3426.092000088586,-3426.092000088586,-3426.092000088586,-3426.092000088586,-3426.092000088586,0.0,0.0,0.0,211857.47001756323
313,2020-04-23,215313.01150567734,211645.47668175466,213247.87295406542,215313.01150567734,215313.01150567734,-2919.427298300238,-2919.427298300238,-2919.427298300238,-2919.427298300238,-2919.427298300238,-2919.427298300238,0.0,0.0,0.0,212393.5842073771
314,2020-04-24,215342.46099370287,212194.7491505578,213747.05880196346,215342.46099370287,215342.46099370287,-2401.649790445538,-2401.649790445538,-2401.649790445538,-2401.649790445538,-2401.649790445538,-2401.649790445538,0.0,0.0,0.0,212940.81120325733
315,2020-04-25,215371.91048172847,212745.55848297756,214343.20457987563,215371.91048172847,215371.91048172847,-1884.8896485420546,-1884.8896485420546,-1884.8896485420546,-1884.8896485420546,-1884.8896485420546,-1884.8896485420546,0.0,0.0,0.0,213487.02083318643
316,2020-04-26,215401.359969754,213233.83114616538,214751.9327311169,215401.359969754,215401.359969754,-1380.9333479606726,-1380.9333479606726,-1380.9333479606726,-1380.9333479606726,-1380.9333479606726,-1380.9333479606726,0.0,0.0,0.0,214020.42662179333
317,2020-04-27,215430.8094577795,213727.86641883486,215301.42780760108,215430.8094577795,215430.8094577795,-900.9168792511596,-900.9168792511596,-900.9168792511596,-900.9168792511596,-900.9168792511596,-900.9168792511596,0.0,0.0,0.0,214529.89257852835
318,2020-04-28,215460.25894580502,214231.96666234054,215848.2569804423,215460.25894580502,215460.25894580502,-455.0419732850749,-455.0419732850749,-455.0419732850749,-455.0419732850749,-455.0419732850749,-455.0419732850749,0.0,0.0,0.0,215005.21697251993
319,2020-04-29,215489.70843383064,214610.3617570597,216250.4389922183,215489.70843383064,215489.70843383064,-52.32284494731887,-52.32284494731887,-52.32284494731887,-52.32284494731887,-52.32284494731887,-52.32284494731887,0.0,0.0,0.0,215437.38558888334
320,2020-04-30,215519.15792185615,215030.2213367197,216597.9338562135,215519.15792185615,215519.15792185615,299.6299953212734,299.6299953212734,299.6299953212734,299.6299953212734,299.6299953212734,299.6299953212734,0.0,0.0,0.0,215818.78791717743
321,2020-05-01,215548.6074098817,215300.14142776537,216910.40698762154,215548.60740988172,215548.60740988172,594.783441602047,594.783441602047,594.783441602047,594.783441602047,594.783441602047,594.783441602047,0.0,0.0,0.0,216143.39085148374
322,2020-05-02,215578.0568979072,215611.6194526142,217223.9095887899,215578.0568979072,215578.0568979072,828.8088512821416,828.8088512821416,828.8088512821416,828.8088512821416,828.8088512821416,828.8088512821416,0.0,0.0,0.0,216406.86574918934
323,2020-05-03,215607.50638593282,215759.5389495184,217440.73535266897,215607.5063859328,215607.5063859328,999.1596786243443,999.1596786243443,999.1596786243443,999.1596786243443,999.1596786243443,999.1596786243443,0.0,0.0,0.0,216606.66606455715
324,2020-05-04,215636.95587395833,215924.88522965962,217518.57429868582,215636.95587395833,215636.95587395833,1105.098329530892,1105.098329530892,1105.098329530892,1105.098329530892,1105.098329530892,1105.098329530892,0.0,0.0,0.0,216742.0542034892
325,2020-05-05,215666.40536198384,215972.31053522258,217601.15802998954,215666.40536198384,215666.40536198384,1147.6723341345835,1147.6723341345835,1147.6723341345835,1147.6723341345835,1147.6723341345835,1147.6723341345835,0.0,0.0,0.0,216814.07769611842
326,2020-05-06,215695.85485000937,215979.71797212432,217645.3800024393,215695.85485000937,215695.85485000937,1129.641362456123,1129.641362456123,1129.641362456123,1129.641362456123,1129.641362456123,1129.641362456123,0.0,0.0,0.0,216825.49621246548
327,2020-05-07,215725.30433803494,215913.71133403617,217583.54364247888,215725.30433803494,215725.30433803494,1055.357974897512,1055.357974897512,1055.357974897512,1055.357974897512,1055.357974897512,1055.357974897512,0.0,0.0,0.0,216780.66231293246
328,2020-05-08,215754.7538260605,215892.14242324192,217436.49300861696,215754.7538260605,215754.7538260605,930.6062654276208,930.6062654276208,930.6062654276208,930.6062654276208,930.6062654276208,930.6062654276208,0.0,0.0,0.0,216685.36009148814
329,2020-05-09,215784.20331408601,215713.03915635683,217284.67516899615,215784.20331408601,215784.20331408601,762.4036860428125,762.4036860428125,762.4036860428125,762.4036860428125,762.4036860428125,762.4036860428125,0.0,0.0,0.0,216546.60700012883
330,2020-05-10,215813.65280211158,215542.61252065952,217161.6937310301,215813.65280211158,215813.65280211158,558.7723056232275,558.7723056232275,558.7723056232275,558.7723056232275,558.7723056232275,558.7723056232275,0.0,0.0,0.0,216372.4251077348
331,2020-05-11,215843.10229013712,215403.4078113837,216910.66942719955,215843.10229013712,215843.10229013712,328.486529056525,328.486529056525,328.486529056525,328.486529056525,328.486529056525,328.486529056525,0.0,0.0,0.0,216171.58881919365
332,2020-05-12,215872.55177816265,215147.5941474386,216711.24189431794,215872.55177816265,215872.55177816265,80.80486361380635,80.80486361380635,80.80486361380635,80.80486361380635,80.80486361380635,80.80486361380635,0.0,0.0,0.0,215953.35664177645
333,2020-05-13,215902.0012661882,214898.4356330136,216516.07886024387,215902.0012661882,215902.0012661882,-174.80634453640047,-174.80634453640047,-174.80634453640047,-174.80634453640047,-174.80634453640047,-174.80634453640047,0.0,0.0,0.0,215727.1949216518
334,2020-05-14,215931.45075421376,214693.8956338607,216366.3978202114,215931.45075421376,215931.45075421376,-428.94917694862266,-428.94917694862266,-428.94917694862266,-428.94917694862266,-428.94917694862266,-428.94917694862266,0.0,0.0,0.0,215502.50157726512
335,2020-05-15,215960.90024223927,214452.37825479088,216077.8937923665,215960.90024223927,215960.90024223927,-672.5625142733381,-672.5625142733381,-672.5625142733381,-672.5625142733381,-672.5625142733381,-672.5625142733381,0.0,0.0,0.0,215288.33772796593
336,2020-05-16,215990.3497302648,214269.30992960872,215900.51109184834,215990.3497302648,215990.3497302648,-897.1749679647129,-897.1749679647129,-897.1749679647129,-897.1749679647129,-897.1749679647129,-897.1749679647129,0.0,0.0,0.0,215093.1747623001
337,2020-05-17,216019.79921829037,214128.58535386727,215772.71776595962,216019.79921829037,216019.79921829037,-1095.1353943819063,-1095.1353943819063,-1095.1353943819063,-1095.1353943819063,-1095.1353943819063,-1095.1353943819063,0.0,0.0,0.0,214924.66382390846
338,2020-05-18,216049.24870631594,214050.51396566402,215624.15658375254,216049.24870631594,216049.24870631594,-1259.8147732963405,-1259.8147732963405,-1259.8147732963405,-1259.8147732963405,-1259.8147732963405,-1259.8147732963405,0.0,0.0,0.0,214789.4339330196
339,2020-05-19,216078.69819434144,213874.88935435418,215495.45878154604,216078.69819434144,216078.69819434144,-1385.7741617477357,-1385.7741617477357,-1385.7741617477357,-1385.7741617477357,-1385.7741617477357,-1385.7741617477357,0.0,0.0,0.0,214692.9240325937
340,2020-05-20,216108.14768236695,213801.7232289778,215393.63967035216,216108.14768236695,216108.14768236695,-1468.8945030385391,-1468.8945030385391,-1468.8945030385391,-1468.8945030385391,-1468.8945030385391,-1468.8945030385391,0.0,0.0,0.0,214639.2531793284
341,2020-05-21,216137.59717039252,213795.8166563207,215399.8159405458,216137.59717039252,216137.59717039252,-1506.4652464871288,-1506.4652464871288,-1506.4652464871288,-1506.4652464871288,-1506.4652464871288,-1506.4652464871288,0.0,0.0,0.0,214631.1319239054
342,2020-05-22,216167.04665841808,213843.49678823948,215433.7210606814,216167.04665841808,216167.04665841808,-1497.2299808930118,-1497.2299808930118,-1497.2299808930118,-1497.2299808930118,-1497.2299808930118,-1497.2299808930118,0.0,0.0,0.0,214669.81667752506
343,2020-05-23,216196.49614644362,213935.44330732356,215548.89877142257,216196.49614644362,216196.49614644362,-1441.3885661232512,-1441.3885661232512,-1441.3885661232512,-1441.3885661232512,-1441.3885661232512,-1441.3885661232512,0.0,0.0,0.0,214755.10758032036
344,2020-05-24,216225.94563446913,214161.1130479737,215690.9308137683,216225.94563446913,216225.94563446913,-1340.556525021467,-1340.556525021467,-1340.556525021467,-1340.556525021467,-1340.556525021467,-1340.556525021467,0.0,0.0,0.0,214885.38910944766
345,2020-05-25,216255.39512249464,214248.1345791585,215912.16869225388,216255.39512249464,216255.39512249464,-1197.6836946973317,-1197.6836946973317,-1197.6836946973317,-1197.6836946973317,-1197.6836946973317,-1197.6836946973317,0.0,0.0,0.0,215057.7114277973
346,2020-05-26,216284.84461052026,214521.16442927683,216028.3016210828,216284.84461052026,216284.84461052026,-1016.9352963725854,-1016.9352963725854,-1016.9352963725854,-1016.9352963725854,-1016.9352963725854,-1016.9352963725854,0.0,0.0,0.0,215267.90931414766
347,2020-05-27,216314.29409854577,214640.09818087504,216280.21858008648,216314.29409854577,216314.29409854577,-803.5396334604131,-803.5396334604131,-803.5396334604131,-803.5396334604131,-803.5396334604131,-803.5396334604131,0.0,0.0,0.0,215510.75446508537
348,2020-05-28,216343.7435865713,214939.98447033612,216557.71537482564,216343.7435865713,216343.7435865713,-563.6075389546546,-563.6075389546546,-563.6075389546546,-563.6075389546546,-563.6075389546546,-563.6075389546546,0.0,0.0,0.0,215780.13604761666
349,2020-05-29,216373.1930745969,215225.88554476094,216872.45781576278,216373.1930745969,216373.1930745969,-303.9294404442819,-303.9294404442819,-303.9294404442819,-303.9294404442819,-303.9294404442819,-303.9294404442819,0.0,0.0,0.0,216069.26363415262
350,2020-05-30,216402.64256262244,215602.84125639265,217213.37502891044,216402.64256262244,216402.64256262244,-31.756474412936157,-31.756474412936157,-31.756474412936157,-31.756474412936157,-31.756474412936157,-31.756474412936157,0.0,0.0,0.0,216370.8860882095
351,2020-05-31,216432.09205064795,215877.06519005238,217490.33280479175,216432.09205064795,216432.09205064795,245.42755346170247,245.42755346170247,245.42755346170247,245.42755346170247,245.42755346170247,245.42755346170247,0.0,0.0,0.0,216677.51960410964
352,2020-06-01,216461.54153867345,216205.39944754748,217777.77027974953,216461.54153867345,216461.54153867345,520.136406591052,520.136406591052,520.136406591052,520.136406591052,520.136406591052,520.136406591052,0.0,0.0,0.0,216981.6779452645
353,2020-06-02,216490.99102669902,216473.4839600527,218027.5972324774,216490.99102669902,216490.99102669902,785.106948761828,785.106948761828,785.106948761828,785.106948761828,785.106948761828,785.106948761828,0.0,0.0,0.0,217276.09797546084
354,2020-06-03,216520.44051472459,216720.16987134522,218342.26690248898,216520.44051472459,216520.44051472459,1033.513316860828,1033.513316860828,1033.513316860828,1033.513316860828,1033.513316860828,1033.513316860828,0.0,0.0,0.0,217553.95383158542
355,2020-06-04,216549.89000275012,217019.26781729003,218631.34948142146,216549.89000275015,216549.89000275015,1259.1635317124592,1259.1635317124592,1259.1635317124592,1259.1635317124592,1259.1635317124592,1259.1635317124592,0.0,0.0,0.0,217809.05353446258
356,2020-06-05,216579.33949077563,217258.52898243797,218827.02183168376,216579.33949077563,216579.33949077563,1456.6729701783297,1456.6729701783297,1456.6729701783297,1456.6729701783297,1456.6729701783297,1456.6729701783297,0.0,0.0,0.0,218036.01246095396
357,2020-06-06,216608.7889788012,217362.78562767597,219007.75245405643,216608.7889788012,216608.7889788012,1621.6099055215284,1621.6099055215284,1621.6099055215284,1621.6099055215284,1621.6099055215284,1621.6099055215284,0.0,0.0,0.0,218230.39888432273
358,2020-06-07,216638.23846682676,217611.5455039699,219248.30771521377,216638.23846682676,216638.23846682676,1750.6092389479375,1750.6092389479375,1750.6092389479375,1750.6092389479375,1750.6092389479375,1750.6092389479375,0.0,0.0,0.0,218388.8477057747
359,2020-06-08,216667.6879548523,217651.90193948685,219356.14691583096,216667.6879548523,216667.6879548523,1841.4515640465474,1841.4515640465474,1841.4515640465474,1841.4515640465474,1841.4515640465474,1841.4515640465474,0.0,0.0,0.0,218509.13951889885
360,2020-06-09,216697.1374428778,217800.53809858023,219395.2942610886,216697.1374428778,216697.1374428778,1893.105795969096,1893.105795969096,1893.105795969096,1893.105795969096,1893.105795969096,1893.105795969096,0.0,0.0,0.0,218590.24323884692
